id,icao,hub_cost,done,yd,jd,fd
2510,OPFA,30000,False,0.0,0.0,0.0
2511,OPGD,30000,False,0.0,0.0,0.0
2512,OPGT,30000,False,0.0,0.0,0.0
2513,OPKC,213300,False,0.0,0.0,0.0
2514,OPLA,30000,False,0.0,0.0,0.0
2515,OPMA,30000,False,0.0,0.0,0.0
2516,OPMF,30000,False,0.0,0.0,0.0
2517,OPMJ,30000,False,0.0,0.0,0.0
2518,OPMT,30000,False,0.0,0.0,0.0
2519,OPNH,30000,False,0.0,0.0,0.0
2520,OPPG,30000,False,0.0,0.0,0.0
2521,OPPI,30000,False,0.0,0.0,0.0
2522,OPPS,30000,False,0.0,0.0,0.0
2523,OPQT,30000,False,0.0,0.0,0.0
2524,OPRK,30000,False,0.0,0.0,0.0
2525,OPRT,30000,False,0.0,0.0,0.0
2526,OPSD,30000,False,0.0,0.0,0.0
2527,OPSK,30000,False,0.0,0.0,0.0
2528,OPSS,30000,False,0.0,0.0,0.0
2529,OPST,30000,False,0.0,0.0,0.0
2530,OPSU,30000,False,0.0,0.0,0.0
2531,OPTU,30000,False,0.0,0.0,0.0
2532,OPZB,30000,False,0.0,0.0,0.0
2534,ORBI,213300,False,0.0,0.0,0.0
2535,ORBM,18000,False,0.0,0.0,0.0
2536,ORER,18000,False,0.0,0.0,0.0
2537,ORMM,18000,False,0.0,0.0,0.0
2538,ORQW,18000,False,0.0,0.0,0.0
2539,ORSU,18000,False,0.0,0.0,0.0
2540,OSAP,6000,False,0.0,0.0,0.0
2541,OSDI,213300,False,0.0,0.0,0.0
2542,OSKL,6000,False,0.0,0.0,0.0
2543,OSLK,6000,False,0.0,0.0,0.0
2544,OSPR,6000,False,0.0,0.0,0.0
2545,OTBD,213300,False,0.0,0.0,0.0
2546,OYAA,6000,False,0.0,0.0,0.0
2547,OYAT,6000,False,0.0,0.0,0.0
2548,OYBN,6000,False,0.0,0.0,0.0
2549,OYGD,6000,False,0.0,0.0,0.0
2550,OYHD,6000,False,0.0,0.0,0.0
2551,OYRN,6000,False,0.0,0.0,0.0
2552,OYSN,237000,False,0.0,0.0,0.0
2553,OYSQ,6000,False,0.0,0.0,0.0
2554,OYSY,6000,False,0.0,0.0,0.0
2555,OYTZ,6000,False,0.0,0.0,0.0
2556,PAAQ,60000,False,0.0,0.0,0.0
2558,PABE,60000,False,0.0,0.0,0.0
2560,PABL,60000,False,0.0,0.0,0.0
2561,PABR,60000,False,0.0,0.0,0.0
2562,PABT,60000,False,0.0,0.0,0.0
2563,PACD,60000,False,0.0,0.0,0.0
2564,PACM,60000,False,0.0,0.0,0.0
2565,PACV,60000,False,0.0,0.0,0.0
2567,PADE,60000,False,0.0,0.0,0.0
2568,PADK,60000,False,0.0,0.0,0.0
2569,PADL,60000,False,0.0,0.0,0.0
2570,PADM,60000,False,0.0,0.0,0.0
2571,PADQ,60000,False,0.0,0.0,0.0
2572,PADU,60000,False,0.0,0.0,0.0
2574,PAEM,60000,False,0.0,0.0,0.0
2575,PAEN,60000,False,0.0,0.0,0.0
2576,PAFA,60000,False,0.0,0.0,0.0
2578,PAFM,60000,False,0.0,0.0,0.0
2579,PAGA,60000,False,0.0,0.0,0.0
2580,PAGK,60000,False,0.0,0.0,0.0
2581,PAGM,60000,False,0.0,0.0,0.0
2582,PAGS,60000,False,0.0,0.0,0.0
2583,PAHC,60000,False,0.0,0.0,0.0
2584,PAHL,60000,False,0.0,0.0,0.0
2585,PAHN,60000,False,0.0,0.0,0.0
2586,PAHO,60000,False,0.0,0.0,0.0
2587,PAHP,60000,False,0.0,0.0,0.0
2588,PAII,60000,False,0.0,0.0,0.0
2589,PAIK,60000,False,0.0,0.0,0.0
2590,PAIL,60000,False,0.0,0.0,0.0
2592,PAJN,60000,False,0.0,0.0,0.0
2593,PAKN,60000,False,0.0,0.0,0.0
2594,PAKP,60000,False,0.0,0.0,0.0
2595,PAKT,60000,False,0.0,0.0,0.0
2596,PAKW,60000,False,0.0,0.0,0.0
2598,PAMC,60000,False,0.0,0.0,0.0
2599,PAMR,60000,False,0.0,0.0,0.0
2600,PAMY,60000,False,0.0,0.0,0.0
2601,PANC,60000,False,0.0,0.0,0.0
2602,PANI,60000,False,0.0,0.0,0.0
2603,PANN,60000,False,0.0,0.0,0.0
2604,PANT,60000,False,0.0,0.0,0.0
2605,PANV,60000,False,0.0,0.0,0.0
2606,PAOM,60000,False,0.0,0.0,0.0
2607,PAOR,60000,False,0.0,0.0,0.0
2608,PAOT,60000,False,0.0,0.0,0.0
2609,PAPB,60000,False,0.0,0.0,0.0
2611,PAPG,60000,False,0.0,0.0,0.0
2612,PAPH,60000,False,0.0,0.0,0.0
2613,PAPM,60000,False,0.0,0.0,0.0
2614,PAQT,60000,False,0.0,0.0,0.0
2615,PARC,60000,False,0.0,0.0,0.0
2616,PARY,60000,False,0.0,0.0,0.0
2617,PASA,60000,False,0.0,0.0,0.0
2618,PASC,60000,False,0.0,0.0,0.0
2619,PASD,60000,False,0.0,0.0,0.0
2620,PASH,60000,False,0.0,0.0,0.0
2621,PASI,60000,False,0.0,0.0,0.0
2622,PASK,60000,False,0.0,0.0,0.0
2623,PASM,60000,False,0.0,0.0,0.0
2624,PASN,60000,False,0.0,0.0,0.0
2625,PASV,60000,False,0.0,0.0,0.0
2626,PASX,60000,False,0.0,0.0,0.0
2628,PATG,60000,False,0.0,0.0,0.0
2629,PATK,60000,False,0.0,0.0,0.0
2631,PATQ,60000,False,0.0,0.0,0.0
2632,PAVD,60000,False,0.0,0.0,0.0
2633,PAVL,60000,False,0.0,0.0,0.0
2634,PAWD,60000,False,0.0,0.0,0.0
2635,PAWG,60000,False,0.0,0.0,0.0
2636,PAWI,60000,False,0.0,0.0,0.0
2637,PAWN,60000,False,0.0,0.0,0.0
2638,PAWS,60000,False,0.0,0.0,0.0
2639,PAYA,60000,False,0.0,0.0,0.0
2640,PCIS,6000,False,0.0,0.0,0.0
2641,PFYU,60000,False,0.0,0.0,0.0
2642,PGRO,6000,False,0.0,0.0,0.0
2643,PGSN,237000,False,0.0,0.0,0.0
2644,PGUM,237000,False,0.0,0.0,0.0
2645,PGWT,6000,False,0.0,0.0,0.0
2646,PHBK,60000,False,0.0,0.0,0.0
2649,PHHN,60000,False,0.0,0.0,0.0
2650,PHJH,60000,False,0.0,0.0,0.0
2651,PHJR,60000,False,0.0,0.0,0.0
2652,PHKO,60000,False,0.0,0.0,0.0
2653,PHLI,60000,False,0.0,0.0,0.0
2654,PHMK,60000,False,0.0,0.0,0.0
2655,PHMU,60000,False,0.0,0.0,0.0
2657,PHNL,60000,False,0.0,0.0,0.0
2658,PHNY,60000,False,0.0,0.0,0.0
2659,PHOG,60000,False,0.0,0.0,0.0
2661,PHTO,60000,False,0.0,0.0,0.0
2663,PKMJ,213300,False,0.0,0.0,0.0
2665,PLCH,6000,False,0.0,0.0,0.0
2668,PTKK,6000,False,0.0,0.0,0.0
2669,PTPN,213300,False,0.0,0.0,0.0
2670,PTRO,6000,False,0.0,0.0,0.0
2671,PTSA,6000,False,0.0,0.0,0.0
2672,PTYA,6000,False,0.0,0.0,0.0
2674,RCBS,6000,False,0.0,0.0,0.0
2675,RCFG,6000,False,0.0,0.0,0.0
2676,RCFN,6000,False,0.0,0.0,0.0
2677,RCKH,6000,False,0.0,0.0,0.0
2678,RCKU,6000,False,0.0,0.0,0.0
2679,RCKW,6000,False,0.0,0.0,0.0
2680,RCLY,6000,False,0.0,0.0,0.0
2681,RCMQ,6000,False,0.0,0.0,0.0
2682,RCMT,6000,False,0.0,0.0,0.0
2683,RCNN,6000,False,0.0,0.0,0.0
2684,RCQC,6000,False,0.0,0.0,0.0
2685,RCSQ,6000,False,0.0,0.0,0.0
2686,RCSS,6000,False,0.0,0.0,0.0
2687,RCTP,237000,False,0.0,0.0,0.0
2688,RCYU,6000,False,0.0,0.0,0.0
2689,RJAA,54000,False,0.0,0.0,0.0
2690,RJAF,54000,False,0.0,0.0,0.0
2691,RJAH,54000,False,0.0,0.0,0.0
2692,RJAW,54000,False,0.0,0.0,0.0
2693,RJBB,54000,False,0.0,0.0,0.0
2694,RJBD,54000,False,0.0,0.0,0.0
2695,RJBE,54000,False,0.0,0.0,0.0
2696,RJBH,54000,False,0.0,0.0,0.0
2697,RJBT,54000,False,0.0,0.0,0.0
2698,RJCB,54000,False,0.0,0.0,0.0
2699,RJCC,54000,False,0.0,0.0,0.0
2700,RJCH,54000,False,0.0,0.0,0.0
2701,RJCK,54000,False,0.0,0.0,0.0
2702,RJCM,54000,False,0.0,0.0,0.0
2703,RJCN,54000,False,0.0,0.0,0.0
2704,RJCO,54000,False,0.0,0.0,0.0
2705,RJCW,54000,False,0.0,0.0,0.0
2706,RJDB,54000,False,0.0,0.0,0.0
2707,RJDC,54000,False,0.0,0.0,0.0
2708,RJDT,54000,False,0.0,0.0,0.0
2709,RJEB,54000,False,0.0,0.0,0.0
2710,RJEC,54000,False,0.0,0.0,0.0
2711,RJEO,54000,False,0.0,0.0,0.0
2712,RJER,54000,False,0.0,0.0,0.0
2713,RJFC,54000,False,0.0,0.0,0.0
2714,RJFE,54000,False,0.0,0.0,0.0
2715,RJFF,54000,False,0.0,0.0,0.0
2716,RJFG,54000,False,0.0,0.0,0.0
2717,RJFK,54000,False,0.0,0.0,0.0
2718,RJFM,54000,False,0.0,0.0,0.0
2719,RJFO,54000,False,0.0,0.0,0.0
2720,RJFR,54000,False,0.0,0.0,0.0
2721,RJFS,54000,False,0.0,0.0,0.0
2722,RJFT,54000,False,0.0,0.0,0.0
2723,RJFU,54000,False,0.0,0.0,0.0
2724,RJGG,54000,False,0.0,0.0,0.0
2725,RJKA,54000,False,0.0,0.0,0.0
2726,RJKB,54000,False,0.0,0.0,0.0
2727,RJKI,54000,False,0.0,0.0,0.0
2728,RJKN,54000,False,0.0,0.0,0.0
2729,RJNA,54000,False,0.0,0.0,0.0
2730,RJNF,54000,False,0.0,0.0,0.0
2731,RJNG,54000,False,0.0,0.0,0.0
2732,RJNK,54000,False,0.0,0.0,0.0
2733,RJNO,54000,False,0.0,0.0,0.0
2734,rjns,54000,False,0.0,0.0,0.0
2735,RJNT,54000,False,0.0,0.0,0.0
2736,RJNW,54000,False,0.0,0.0,0.0
2737,RJOA,54000,False,0.0,0.0,0.0
2738,RJOB,54000,False,0.0,0.0,0.0
2739,RJOC,54000,False,0.0,0.0,0.0
2740,RJOH,54000,False,0.0,0.0,0.0
2741,RJOI,54000,False,0.0,0.0,0.0
2742,RJOK,54000,False,0.0,0.0,0.0
2743,RJOM,54000,False,0.0,0.0,0.0
2744,RJOO,54000,False,0.0,0.0,0.0
2745,RJOR,54000,False,0.0,0.0,0.0
2746,RJOS,54000,False,0.0,0.0,0.0
2747,RJOT,54000,False,0.0,0.0,0.0
2748,RJOW,54000,False,0.0,0.0,0.0
2749,RJSA,54000,False,0.0,0.0,0.0
2750,RJSC,54000,False,0.0,0.0,0.0
2751,RJSD,54000,False,0.0,0.0,0.0
2752,RJSF,54000,False,0.0,0.0,0.0
2753,RJSH,54000,False,0.0,0.0,0.0
2754,RJSI,54000,False,0.0,0.0,0.0
2755,RJSK,54000,False,0.0,0.0,0.0
2756,RJSN,54000,False,0.0,0.0,0.0
2757,RJSR,54000,False,0.0,0.0,0.0
2758,RJSS,54000,False,0.0,0.0,0.0
2759,RJSY,54000,False,0.0,0.0,0.0
2760,RJTH,54000,False,0.0,0.0,0.0
2761,RJTO,54000,False,0.0,0.0,0.0
2762,RJTQ,54000,False,0.0,0.0,0.0
2763,RJTT,213300,False,0.0,0.0,0.0
2764,RKJB,6000,False,0.0,0.0,0.0
2765,RKJJ,6000,False,0.0,0.0,0.0
2766,RKJY,6000,False,0.0,0.0,0.0
2767,RKNN,6000,False,0.0,0.0,0.0
2768,RKNY,6000,False,0.0,0.0,0.0
2769,RKPC,6000,False,0.0,0.0,0.0
2770,RKPD,6000,False,0.0,0.0,0.0
2771,RKPK,6000,False,0.0,0.0,0.0
2772,RKPS,6000,False,0.0,0.0,0.0
2773,RKPU,6000,False,0.0,0.0,0.0
2774,RKSI,237000,False,0.0,0.0,0.0
2775,RKSS,18000,False,0.0,0.0,0.0
2776,RKSW,6000,False,0.0,0.0,0.0
2777,RKTH,6000,False,0.0,0.0,0.0
2778,RKTN,6000,False,0.0,0.0,0.0
2779,RKTU,6000,False,0.0,0.0,0.0
2780,ROAH,54000,False,0.0,0.0,0.0
2781,ROKJ,54000,False,0.0,0.0,0.0
2782,ROMD,54000,False,0.0,0.0,0.0
2783,ROMY,54000,False,0.0,0.0,0.0
2784,RORE,54000,False,0.0,0.0,0.0
2785,RORK,54000,False,0.0,0.0,0.0
2786,RORS,54000,False,0.0,0.0,0.0
2787,RORT,54000,False,0.0,0.0,0.0
2788,RORY,54000,False,0.0,0.0,0.0
2789,ROYN,54000,False,0.0,0.0,0.0
2790,RPLB,42000,False,0.0,0.0,0.0
2791,RPLC,42000,False,0.0,0.0,0.0
2792,RPLI,42000,False,0.0,0.0,0.0
2793,RPLL,213300,False,0.0,0.0,0.0
2794,RPLP,42000,False,0.0,0.0,0.0
2795,RPLU,42000,False,0.0,0.0,0.0
2796,RPMA,42000,False,0.0,0.0,0.0
2797,RPMC,42000,False,0.0,0.0,0.0
2798,RPMD,42000,False,0.0,0.0,0.0
2799,RPME,42000,False,0.0,0.0,0.0
2800,RPMG,42000,False,0.0,0.0,0.0
2801,RPMH,42000,False,0.0,0.0,0.0
2802,RPMJ,42000,False,0.0,0.0,0.0
2803,RPMN,42000,False,0.0,0.0,0.0
2804,RPMO,42000,False,0.0,0.0,0.0
2805,RPMP,42000,False,0.0,0.0,0.0
2806,RPMQ,42000,False,0.0,0.0,0.0
2807,RPMR,42000,False,0.0,0.0,0.0
2808,RPMS,42000,False,0.0,0.0,0.0
2809,RPMW,42000,False,0.0,0.0,0.0
2810,RPMZ,42000,False,0.0,0.0,0.0
2811,RPUB,42000,False,0.0,0.0,0.0
2812,RPUD,42000,False,0.0,0.0,0.0
2813,RPUH,42000,False,0.0,0.0,0.0
2814,RPUM,42000,False,0.0,0.0,0.0
2815,RPUN,42000,False,0.0,0.0,0.0
2816,RPUO,42000,False,0.0,0.0,0.0
2817,RPUR,42000,False,0.0,0.0,0.0
2818,RPUS,42000,False,0.0,0.0,0.0
2819,RPUT,42000,False,0.0,0.0,0.0
2820,RPUV,42000,False,0.0,0.0,0.0
2821,RPUW,42000,False,0.0,0.0,0.0
2822,RPUY,42000,False,0.0,0.0,0.0
2823,RPVA,42000,False,0.0,0.0,0.0
2824,RPVB,42000,False,0.0,0.0,0.0
2825,RPVC,42000,False,0.0,0.0,0.0
2826,RPVD,42000,False,0.0,0.0,0.0
2827,RPVE,42000,False,0.0,0.0,0.0
2828,RPVF,42000,False,0.0,0.0,0.0
2829,RPVI,42000,False,0.0,0.0,0.0
2830,RPVJ,42000,False,0.0,0.0,0.0
2831,RPVK,42000,False,0.0,0.0,0.0
2832,RPVM,42000,False,0.0,0.0,0.0
2833,RPVO,42000,False,0.0,0.0,0.0
2834,RPVP,42000,False,0.0,0.0,0.0
2835,RPVR,42000,False,0.0,0.0,0.0
2836,RPVS,42000,False,0.0,0.0,0.0
2837,RPVT,42000,False,0.0,0.0,0.0
2838,RPVU,42000,False,0.0,0.0,0.0
2839,RPVV,42000,False,0.0,0.0,0.0
2840,SAAC,36000,False,0.0,0.0,0.0
2841,SAAG,36000,False,0.0,0.0,0.0
2842,SAAP,36000,False,0.0,0.0,0.0
2843,SAAR,36000,False,0.0,0.0,0.0
2844,SAAV,36000,False,0.0,0.0,0.0
2845,SABE,36000,False,0.0,0.0,0.0
2846,SACO,36000,False,0.0,0.0,0.0
2847,SADF,36000,False,0.0,0.0,0.0
2848,SADL,36000,False,0.0,0.0,0.0
2849,SADP,36000,False,0.0,0.0,0.0
2850,SAEZ,213300,False,0.0,0.0,0.0
2851,SAHS,36000,False,0.0,0.0,0.0
2852,SAHZ,36000,False,0.0,0.0,0.0
2853,SAME,36000,False,0.0,0.0,0.0
2854,SAMM,36000,False,0.0,0.0,0.0
2855,SAMR,36000,False,0.0,0.0,0.0
2856,SANC,36000,False,0.0,0.0,0.0
2857,SANE,36000,False,0.0,0.0,0.0
2858,SANL,36000,False,0.0,0.0,0.0
2859,SANT,36000,False,0.0,0.0,0.0
2860,SANU,36000,False,0.0,0.0,0.0
2861,SAOC,36000,False,0.0,0.0,0.0
2862,SAOD,36000,False,0.0,0.0,0.0
2863,SAOR,36000,False,0.0,0.0,0.0
2864,SAOU,36000,False,0.0,0.0,0.0
2865,SARC,36000,False,0.0,0.0,0.0
2866,SARE,36000,False,0.0,0.0,0.0
2867,SARF,36000,False,0.0,0.0,0.0
2868,SARI,36000,False,0.0,0.0,0.0
2869,SARL,36000,False,0.0,0.0,0.0
2870,SARM,36000,False,0.0,0.0,0.0
2871,SARP,36000,False,0.0,0.0,0.0
2872,SASA,36000,False,0.0,0.0,0.0
2873,SASJ,36000,False,0.0,0.0,0.0
2874,SASO,36000,False,0.0,0.0,0.0
2875,SAST,36000,False,0.0,0.0,0.0
2876,SATG,36000,False,0.0,0.0,0.0
2877,SATR,36000,False,0.0,0.0,0.0
2878,SATU,36000,False,0.0,0.0,0.0
2879,SAVB,36000,False,0.0,0.0,0.0
2880,SAVC,36000,False,0.0,0.0,0.0
2881,SAVE,36000,False,0.0,0.0,0.0
2882,SAVH,36000,False,0.0,0.0,0.0
2883,SAVT,36000,False,0.0,0.0,0.0
2884,SAVV,36000,False,0.0,0.0,0.0
2885,SAVY,36000,False,0.0,0.0,0.0
2886,SAWC,36000,False,0.0,0.0,0.0
2887,SAWD,36000,False,0.0,0.0,0.0
2888,SAWE,36000,False,0.0,0.0,0.0
2889,SAWG,36000,False,0.0,0.0,0.0
2890,SAWH,36000,False,0.0,0.0,0.0
2891,SAWJ,36000,False,0.0,0.0,0.0
2892,SAWP,36000,False,0.0,0.0,0.0
2893,SAWU,36000,False,0.0,0.0,0.0
2894,SAZB,36000,False,0.0,0.0,0.0
2895,SAZG,36000,False,0.0,0.0,0.0
2896,SAZH,36000,False,0.0,0.0,0.0
2897,SAZL,36000,False,0.0,0.0,0.0
2898,SAZM,36000,False,0.0,0.0,0.0
2899,SAZN,36000,False,0.0,0.0,0.0
2900,SAZO,36000,False,0.0,0.0,0.0
2901,SAZP,36000,False,0.0,0.0,0.0
2902,SAZR,36000,False,0.0,0.0,0.0
2903,SAZS,36000,False,0.0,0.0,0.0
2904,SAZT,36000,False,0.0,0.0,0.0
2905,SAZV,36000,False,0.0,0.0,0.0
2906,SAZW,36000,False,0.0,0.0,0.0
2907,SAZY,36000,False,0.0,0.0,0.0
2908,SBAA,48000,False,0.0,0.0,0.0
2909,SBAQ,48000,False,0.0,0.0,0.0
2910,SBAR,48000,False,0.0,0.0,0.0
2911,SBAT,48000,False,0.0,0.0,0.0
2912,SBAU,48000,False,0.0,0.0,0.0
2913,SBBE,48000,False,0.0,0.0,0.0
2914,SBBG,48000,False,0.0,0.0,0.0
2915,SBBH,48000,False,0.0,0.0,0.0
2916,SBBI,48000,False,0.0,0.0,0.0
2917,SBBR,237000,False,0.0,0.0,0.0
2918,SBBT,48000,False,0.0,0.0,0.0
2919,SBBU,48000,False,0.0,0.0,0.0
2920,SBBV,48000,False,0.0,0.0,0.0
2921,SBBW,48000,False,0.0,0.0,0.0
2922,SBBZ,48000,False,0.0,0.0,0.0
2923,SBCA,48000,False,0.0,0.0,0.0
2924,SBCF,48000,False,0.0,0.0,0.0
2925,SBCG,48000,False,0.0,0.0,0.0
2926,SBCH,48000,False,0.0,0.0,0.0
2927,SBCI,48000,False,0.0,0.0,0.0
2928,SBCJ,48000,False,0.0,0.0,0.0
2929,SBCM,48000,False,0.0,0.0,0.0
2930,SBCP,48000,False,0.0,0.0,0.0
2931,SBCR,48000,False,0.0,0.0,0.0
2932,SBCT,48000,False,0.0,0.0,0.0
2933,SBCV,48000,False,0.0,0.0,0.0
2934,SBCX,48000,False,0.0,0.0,0.0
2935,SBCY,48000,False,0.0,0.0,0.0
2936,SBCZ,48000,False,0.0,0.0,0.0
2937,SBDN,48000,False,0.0,0.0,0.0
2938,SBEG,48000,False,0.0,0.0,0.0
2939,SBEK,48000,False,0.0,0.0,0.0
2940,SBFI,48000,False,0.0,0.0,0.0
2941,SBFL,48000,False,0.0,0.0,0.0
2942,SBFN,48000,False,0.0,0.0,0.0
2943,SBFZ,48000,False,0.0,0.0,0.0
2944,SBGL,48000,False,0.0,0.0,0.0
2945,SBGM,48000,False,0.0,0.0,0.0
2946,SBGO,48000,False,0.0,0.0,0.0
2947,SBGR,237000,False,0.0,0.0,0.0
2948,SBGW,48000,False,0.0,0.0,0.0
2949,SBHT,48000,False,0.0,0.0,0.0
2950,SBIC,48000,False,0.0,0.0,0.0
2951,SBIH,48000,False,0.0,0.0,0.0
2952,SBIL,48000,False,0.0,0.0,0.0
2953,SBIP,48000,False,0.0,0.0,0.0
2954,SBIZ,48000,False,0.0,0.0,0.0
2955,SBJF,48000,False,0.0,0.0,0.0
2956,SBJP,48000,False,0.0,0.0,0.0
2957,SBJV,48000,False,0.0,0.0,0.0
2958,SBKG,48000,False,0.0,0.0,0.0
2959,SBKP,48000,False,0.0,0.0,0.0
2960,SBLJ,48000,False,0.0,0.0,0.0
2961,SBLN,48000,False,0.0,0.0,0.0
2962,SBLO,48000,False,0.0,0.0,0.0
2963,SBLP,48000,False,0.0,0.0,0.0
2964,SBMA,48000,False,0.0,0.0,0.0
2965,SBMC,48000,False,0.0,0.0,0.0
2966,SBMD,48000,False,0.0,0.0,0.0
2967,SBME,48000,False,0.0,0.0,0.0
2968,SBMG,48000,False,0.0,0.0,0.0
2969,SBMK,48000,False,0.0,0.0,0.0
2970,SBML,48000,False,0.0,0.0,0.0
2971,SBMN,48000,False,0.0,0.0,0.0
2972,SBMO,48000,False,0.0,0.0,0.0
2973,SBMQ,48000,False,0.0,0.0,0.0
2974,SBMS,48000,False,0.0,0.0,0.0
2975,SBMY,48000,False,0.0,0.0,0.0
2976,SBNF,48000,False,0.0,0.0,0.0
2977,SBNM,48000,False,0.0,0.0,0.0
2978,SBOI,48000,False,0.0,0.0,0.0
2979,SBPA,48000,False,0.0,0.0,0.0
2980,SBPC,48000,False,0.0,0.0,0.0
2981,SBPF,48000,False,0.0,0.0,0.0
2982,SBPJ,48000,False,0.0,0.0,0.0
2983,SBPK,48000,False,0.0,0.0,0.0
2984,SBPL,48000,False,0.0,0.0,0.0
2985,SBPN,48000,False,0.0,0.0,0.0
2986,SBPP,48000,False,0.0,0.0,0.0
2987,SBPS,48000,False,0.0,0.0,0.0
2988,SBPV,48000,False,0.0,0.0,0.0
2989,SBQV,48000,False,0.0,0.0,0.0
2990,SBRB,48000,False,0.0,0.0,0.0
2991,SBRF,48000,False,0.0,0.0,0.0
2992,SBRJ,48000,False,0.0,0.0,0.0
2993,SBRP,48000,False,0.0,0.0,0.0
2994,SBSG,48000,False,0.0,0.0,0.0
2995,SBSJ,48000,False,0.0,0.0,0.0
2996,SBSL,48000,False,0.0,0.0,0.0
2997,SBSM,48000,False,0.0,0.0,0.0
2998,SBSN,48000,False,0.0,0.0,0.0
2999,SBSP,48000,False,0.0,0.0,0.0
3000,SBSR,48000,False,0.0,0.0,0.0
3001,SBST,48000,False,0.0,0.0,0.0
3002,SBSV,48000,False,0.0,0.0,0.0
3003,SBTA,48000,False,0.0,0.0,0.0
3004,SBTB,48000,False,0.0,0.0,0.0
3005,SBTE,48000,False,0.0,0.0,0.0
3006,SBTF,48000,False,0.0,0.0,0.0
3007,SBTK,48000,False,0.0,0.0,0.0
3008,SBTL,48000,False,0.0,0.0,0.0
3009,SBTT,48000,False,0.0,0.0,0.0
3010,SBTU,48000,False,0.0,0.0,0.0
3011,SBUA,48000,False,0.0,0.0,0.0
3012,SBUF,48000,False,0.0,0.0,0.0
3013,SBUG,48000,False,0.0,0.0,0.0
3014,SBUL,48000,False,0.0,0.0,0.0
3015,SBUR,48000,False,0.0,0.0,0.0
3016,SBVG,48000,False,0.0,0.0,0.0
3017,SBVH,48000,False,0.0,0.0,0.0
3018,SBVT,48000,False,0.0,0.0,0.0
3019,SBYS,48000,False,0.0,0.0,0.0
3020,SBZM,48000,False,0.0,0.0,0.0
3021,SCAR,36000,False,0.0,0.0,0.0
3022,SCAT,36000,False,0.0,0.0,0.0
3023,SCBA,36000,False,0.0,0.0,0.0
3024,SCBE,36000,False,0.0,0.0,0.0
3025,SCCC,36000,False,0.0,0.0,0.0
3026,SCCF,36000,False,0.0,0.0,0.0
3027,SCCH,36000,False,0.0,0.0,0.0
3028,SCCI,36000,False,0.0,0.0,0.0
3029,SCCY,36000,False,0.0,0.0,0.0
3030,SCDA,36000,False,0.0,0.0,0.0
3031,SCEL,237000,False,0.0,0.0,0.0
3032,SCES,36000,False,0.0,0.0,0.0
3033,SCFA,36000,False,0.0,0.0,0.0
3034,SCFM,36000,False,0.0,0.0,0.0
3035,SCGZ,36000,False,0.0,0.0,0.0
3036,SCHR,36000,False,0.0,0.0,0.0
3037,SCIE,36000,False,0.0,0.0,0.0
3038,SCIP,36000,False,0.0,0.0,0.0
3039,SCJO,36000,False,0.0,0.0,0.0
3040,SCLL,36000,False,0.0,0.0,0.0
3041,SCNT,36000,False,0.0,0.0,0.0
3042,SCRA,36000,False,0.0,0.0,0.0
3043,SCRG,36000,False,0.0,0.0,0.0
3044,SCSE,36000,False,0.0,0.0,0.0
3045,SCTC,36000,False,0.0,0.0,0.0
3046,SCTE,36000,False,0.0,0.0,0.0
3047,SCTL,36000,False,0.0,0.0,0.0
3048,SCTN,36000,False,0.0,0.0,0.0
3049,SCTO,36000,False,0.0,0.0,0.0
3050,SCTT,36000,False,0.0,0.0,0.0
3051,SCVD,36000,False,0.0,0.0,0.0
3052,SCVM,36000,False,0.0,0.0,0.0
3054,SEAM,24000,False,0.0,0.0,0.0
3055,SECO,24000,False,0.0,0.0,0.0
3056,SECU,24000,False,0.0,0.0,0.0
3057,SEGU,24000,False,0.0,0.0,0.0
3058,SELT,24000,False,0.0,0.0,0.0
3059,SEMA,24000,False,0.0,0.0,0.0
3060,SEMC,24000,False,0.0,0.0,0.0
3061,SEMH,24000,False,0.0,0.0,0.0
3062,SEMT,24000,False,0.0,0.0,0.0
3063,SEPV,24000,False,0.0,0.0,0.0
3064,SEQM,237000,False,0.0,0.0,0.0
3065,SERO,24000,False,0.0,0.0,0.0
3066,SESA,24000,False,0.0,0.0,0.0
3067,SETR,24000,False,0.0,0.0,0.0
3068,SETU,24000,False,0.0,0.0,0.0
3069,SFAL,213300,False,0.0,0.0,0.0
3070,SGAS,237000,False,0.0,0.0,0.0
3071,SGAY,6000,False,0.0,0.0,0.0
3072,SGES,6000,False,0.0,0.0,0.0
3073,SGME,6000,False,0.0,0.0,0.0
3074,SGPI,6000,False,0.0,0.0,0.0
3075,SJTC,48000,False,0.0,0.0,0.0
3076,SKAR,42000,False,0.0,0.0,0.0
3077,SKAS,42000,False,0.0,0.0,0.0
3078,SKBC,42000,False,0.0,0.0,0.0
3079,SKBG,42000,False,0.0,0.0,0.0
3080,SKBO,237000,False,0.0,0.0,0.0
3081,SKBQ,42000,False,0.0,0.0,0.0
3082,SKBS,42000,False,0.0,0.0,0.0
3083,SKBU,42000,False,0.0,0.0,0.0
3084,SKCC,42000,False,0.0,0.0,0.0
3085,SKCG,42000,False,0.0,0.0,0.0
3086,SKCL,42000,False,0.0,0.0,0.0
3087,SKCO,42000,False,0.0,0.0,0.0
3088,SKCU,42000,False,0.0,0.0,0.0
3089,SKCV,42000,False,0.0,0.0,0.0
3090,SKCZ,42000,False,0.0,0.0,0.0
3091,SKEB,42000,False,0.0,0.0,0.0
